subscriber_id,product,region,acquisition_channel,start_date,contract_type,contract_end_date,bundle_depth,mrr,nps_score,status,churn_date,churn_reason,plan_change,propensity_score,tenure_months,tenure_cohort,last_interaction_date,days_to_churn,grace_period
SKY-00547,Sky Mobile,England,Direct,2025-07-17,OOC,2025-10-03,single,40.99,9,churned,2025-09-07,financial_hardship,none,0.988,2,0-6m,2025-07-10,59,false
SKY-00548,Sky Protect,England,Retail,2024-01-04,in-contract,2025-06-27,triple,31.45,9,active,,,none,0.186,27,2-5yr,2026-03-14,,false
SKY-00549,Sky Mobile,England,Retail,2025-03-15,in-contract,2026-09-06,double,34.56,10,active,,,downgrade,0.321,13,1-2yr,2026-01-17,,false
SKY-00550,NOW TV,England,Direct,2025-05-14,rolling-monthly,,double,14.77,3,active,,,none,0.585,11,6-12m,2026-01-23,,false
SKY-00551,Sky Broadband,England,Telesales,2025-11-28,in-contract,2027-05-22,double,30.31,8,churned,2025-12-19,price,none,0.922,1,0-6m,2025-11-02,47,false
SKY-00552,Sky Cinema,England,Direct,2024-01-19,rolling-monthly,,single,16.32,6,churned,2024-04-06,price,none,0.61,3,0-6m,2024-02-05,61,false
SKY-00553,Sky Broadband,England,Retail,2025-09-17,in-contract,2027-09-07,triple,43.42,2,active,,,none,0.095,7,6-12m,2025-11-14,,false
SKY-00554,Sky Protect,England,Online,2024-03-08,in-contract,2025-08-30,triple,24.58,10,churned,2024-06-06,moved,none,0.94,3,0-6m,2024-05-23,14,false
SKY-00555,Sky Protect,England,Online,2025-03-13,in-contract,2026-03-08,double,10.94,10,active,,,downgrade,0.28,13,1-2yr,2026-02-24,,false
SKY-00556,Sky Protect,England,Telesales,2025-08-30,OOC,2025-09-03,single,18.12,6,active,,,none,0.174,8,6-12m,2026-03-14,,false
SKY-00557,Sky Glass/Sky Q,England,Online,2024-12-26,OOC,2025-12-02,double,43.41,10,active,,,none,0.088,16,1-2yr,2025-10-03,,false
SKY-00558,Sky Glass/Sky Q,England,Telesales,2024-12-09,in-contract,2026-06-02,triple,53.79,9,active,,,none,0.27,16,1-2yr,2025-10-25,,false
SKY-00559,Sky Mobile,Scotland,Online,2024-10-01,OOC,2025-05-06,single,15.02,3,churned,2026-01-10,price,none,0.917,15,1-2yr,2025-12-28,13,false
SKY-00560,Sky Protect,England,Online,2024-05-12,in-contract,2026-05-02,single,14.02,10,active,,,none,0.169,23,1-2yr,2025-11-05,,false
SKY-00561,Sky Glass/Sky Q,England,Telesales,2025-03-14,rolling-monthly,,triple,73.97,3,churned,2026-03-13,found_better_deal,none,0.716,12,1-2yr,2026-02-20,21,false
SKY-00562,Sky Mobile,England,Online,2025-10-10,in-contract,2026-10-05,single,21.38,7,active,,,none,0.058,6,6-12m,2026-01-13,,false
SKY-00563,Sky Mobile,Scotland,Online,2024-02-02,OOC,2025-05-06,single,22.33,9,churned,2024-06-04,price,none,0.723,4,0-6m,2024-05-06,29,false
SKY-00564,Sky Protect,England,Retail,2024-10-15,rolling-monthly,,single,27.5,10,active,,,upgrade,0.493,18,1-2yr,2026-03-31,,false
SKY-00565,Sky Broadband,England,Direct,2024-06-21,in-contract,2026-06-11,double,34.65,7,active,,,none,0.156,22,1-2yr,2026-03-19,,false
SKY-00566,Sky Broadband,England,Direct,2025-07-03,in-contract,2026-06-28,single,53.37,2,active,,,none,0.194,9,6-12m,2025-10-23,,false
SKY-00567,NOW TV,England,Online,2024-07-31,rolling-monthly,,single,12.14,5,churned,2024-08-15,financial_hardship,none,0.924,1,0-6m,2024-07-29,17,false
SKY-00568,NOW TV,Scotland,Online,2024-07-17,in-contract,2025-07-12,single,9.18,10,churned,2024-09-27,price,none,0.865,2,0-6m,2024-07-12,77,false
SKY-00569,Sky Broadband,Wales,Telesales,2025-04-15,in-contract,2027-04-05,single,41.12,4,churned,2025-05-06,not_using,none,0.589,1,0-6m,2025-02-07,88,false
SKY-00570,Sky Protect,England,Direct,2025-04-25,in-contract,2027-04-15,single,24.06,9,active,,,none,0.071,12,1-2yr,2026-03-22,,false
SKY-00571,Sky Cinema,England,Telesales,2024-06-05,in-contract,2026-05-26,double,15.66,2,active,,,none,0.314,22,1-2yr,2026-03-07,,false
SKY-00572,NOW TV,England,Telesales,2025-10-16,rolling-monthly,,single,13.21,3,churned,2025-12-07,financial_hardship,none,0.904,2,0-6m,2025-11-19,18,false
SKY-00573,NOW TV,Wales,Partner,2025-04-16,rolling-monthly,,single,8.66,2,churned,2025-05-09,not_using,none,0.968,1,0-6m,2025-05-04,5,false
SKY-00574,Sky Protect,England,Online,2025-12-24,rolling-monthly,,double,19.54,8,active,,,none,0.317,4,0-6m,2026-01-07,,false
SKY-00575,Sky Protect,England,Telesales,2024-10-01,OOC,2025-12-02,single,12.08,7,active,,,none,0.109,18,1-2yr,2026-01-21,,false
SKY-00576,Sky Broadband,England,Direct,2025-08-25,rolling-monthly,,single,36.54,10,active,,,none,0.149,8,6-12m,2026-03-18,,false
SKY-00577,Sky Cinema,England,Online,2025-04-13,in-contract,2027-04-03,triple,13.39,9,active,,,none,0.151,12,1-2yr,2025-11-25,,false
SKY-00578,Sky Glass/Sky Q,England,Online,2024-06-16,rolling-monthly,,triple,80.69,9,churned,2025-03-09,not_using,none,0.834,9,6-12m,2025-03-03,6,false
SKY-00579,Sky Protect,England,Telesales,2024-06-05,rolling-monthly,,triple,11.79,10,active,,,none,0.517,22,1-2yr,2025-10-26,,false
SKY-00580,Sky Mobile,England,Retail,2025-11-30,in-contract,2026-11-25,single,19.52,9,active,,,none,0.047,5,0-6m,2026-02-04,,false
SKY-00581,Sky Protect,England,Online,2025-03-09,in-contract,2027-02-27,single,9.22,8,active,,,upgrade,0.424,13,1-2yr,2025-10-13,,false
SKY-00582,Sky Protect,Scotland,Telesales,2025-12-25,OOC,2025-09-03,single,13.51,10,active,,,none,0.152,4,0-6m,2025-11-22,,false
SKY-00583,Sky Glass/Sky Q,England,Direct,2024-10-26,in-contract,2025-10-21,single,74.62,10,active,,,none,0.107,18,1-2yr,2026-03-29,,false
SKY-00584,NOW TV,England,Direct,2024-06-27,rolling-monthly,,single,12.85,9,churned,2024-10-24,found_better_deal,none,0.76,4,0-6m,2024-09-07,47,false
SKY-00585,Sky Mobile,England,Online,2024-06-27,rolling-monthly,,double,29.96,8,churned,2024-12-22,price,none,0.867,6,6-12m,2024-10-07,76,false
SKY-00586,Sky Broadband,England,Telesales,2025-05-23,in-contract,2026-05-18,single,49.1,10,churned,2025-05-24,found_better_deal,none,0.62,0,0-6m,2025-05-22,2,false
SKY-00587,Sky Glass/Sky Q,England,Direct,2024-04-08,in-contract,2026-03-29,single,47.3,10,active,,,none,0.26,24,2-5yr,2026-03-01,,false
SKY-00588,Sky Broadband,England,Online,2024-03-11,in-contract,2025-03-06,double,45.53,7,churned,2024-09-14,not_using,none,0.754,6,6-12m,2024-08-05,40,false
SKY-00589,Sky Mobile,England,Direct,2025-05-23,in-contract,2027-05-13,single,28.5,7,active,,,none,0.163,11,6-12m,2026-03-12,,false
SKY-00590,Sky Glass/Sky Q,Scotland,Telesales,2025-01-01,in-contract,2026-12-22,single,47.84,1,churned,2025-03-12,price,none,0.621,2,0-6m,2025-02-19,21,false
SKY-00591,Sky Cinema,England,Online,2024-11-02,in-contract,2025-10-28,triple,20.98,10,active,,,none,0.106,17,1-2yr,2026-01-24,,false
SKY-00592,Sky Glass/Sky Q,England,Direct,2025-11-04,OOC,2026-01-01,single,58.73,8,active,,,none,0.282,5,0-6m,2026-01-22,,false
SKY-00593,Sky Glass/Sky Q,England,Online,2024-01-09,rolling-monthly,,double,60.74,2,churned,2024-12-10,price,none,0.74,11,6-12m,2024-11-01,39,false
SKY-00594,Sky Cinema,Wales,Online,2025-09-17,in-contract,2026-09-12,double,13.12,10,active,,,none,0.296,7,6-12m,2025-10-23,,false
SKY-00595,NOW TV,England,Partner,2025-07-22,rolling-monthly,,triple,7.53,9,active,,,none,0.033,9,6-12m,2026-02-26,,false
SKY-00596,Sky Glass/Sky Q,Scotland,Online,2025-04-13,in-contract,2026-10-05,single,61.24,0,active,,,none,0.48,12,1-2yr,2026-03-10,,false
SKY-00597,NOW TV,England,Telesales,2024-10-19,OOC,2025-12-02,triple,10.43,10,active,,,none,0.152,18,1-2yr,2025-12-13,,false
SKY-00598,Sky Protect,England,Retail,2024-01-11,in-contract,2025-07-04,single,16.13,9,active,,,none,0.047,27,2-5yr,2026-01-24,,false
SKY-00599,Sky Glass/Sky Q,England,Direct,2024-08-20,in-contract,2026-02-11,single,62.11,9,active,,,none,0.744,20,1-2yr,2025-11-28,,false
SKY-00600,Sky Mobile,England,Direct,2024-08-18,OOC,2026-01-31,double,41.72,6,active,,,upgrade,0.558,20,1-2yr,2026-02-18,,false
SKY-00601,Sky Glass/Sky Q,Scotland,Direct,2025-01-21,OOC,2026-01-31,double,80.5,5,active,,,none,0.058,15,1-2yr,2026-02-22,,false
SKY-00602,Sky Sports,England,Online,2025-02-24,in-contract,2026-02-19,double,25.06,9,active,,,none,0.414,14,1-2yr,2026-02-03,,false
SKY-00603,NOW TV,Scotland,Online,2025-10-19,OOC,2026-01-31,triple,8.75,3,active,,,none,0.172,6,6-12m,2026-03-30,,false
SKY-00604,Sky Glass/Sky Q,England,Online,2024-11-30,in-contract,2026-11-20,single,47.37,7,churned,2025-01-26,found_better_deal,none,0.801,2,0-6m,2024-11-22,65,false
SKY-00605,Sky Cinema,England,Telesales,2024-09-07,rolling-monthly,,single,17.76,10,active,,,none,0.194,19,1-2yr,2025-10-27,,false
SKY-00606,Sky Mobile,England,Telesales,2025-10-29,in-contract,2027-10-19,single,37.06,0,active,,,none,0.053,6,6-12m,2026-01-05,,false
SKY-00607,Sky Broadband,England,Online,2024-04-08,in-contract,2026-03-29,single,49.29,6,churned,2024-07-12,found_better_deal,none,0.621,3,0-6m,2024-05-19,54,false
SKY-00608,Sky Protect,England,Online,2025-08-01,OOC,2026-03-02,single,17.08,8,active,,,none,0.313,8,6-12m,2025-11-14,,false
SKY-00609,Sky Protect,England,Direct,2024-06-30,in-contract,2025-06-25,single,20.49,10,active,,,upgrade,0.03,22,1-2yr,2026-01-01,,false
SKY-00610,Sky Sports,England,Retail,2025-10-20,in-contract,2027-10-10,single,25.93,5,active,,,none,0.092,6,6-12m,2026-03-08,,false
SKY-00611,Sky Broadband,England,Online,2025-09-23,in-contract,2027-09-13,triple,38.84,7,active,,,none,0.079,7,6-12m,2025-11-01,,false
SKY-00612,Sky Mobile,England,Telesales,2025-09-25,in-contract,2026-09-20,double,36.34,9,active,,,none,0.027,7,6-12m,2026-01-14,,false
SKY-00613,Sky Glass/Sky Q,England,Online,2025-04-14,in-contract,2027-04-04,single,50.95,9,active,,,none,0.073,12,1-2yr,2025-10-29,,false
SKY-00614,Sky Glass/Sky Q,England,Telesales,2024-10-04,in-contract,2026-03-28,single,39.17,6,churned,2025-10-15,financial_hardship,none,0.953,12,1-2yr,2025-10-08,7,false
SKY-00615,Sky Glass/Sky Q,England,Direct,2025-02-03,OOC,2026-01-31,double,80.25,9,churned,2025-03-12,found_better_deal,none,0.593,1,0-6m,2025-02-06,34,false
SKY-00616,Sky Protect,England,Retail,2025-07-08,OOC,2025-09-03,single,8.88,10,active,,,none,0.099,9,6-12m,2025-12-22,,false
SKY-00617,Sky Cinema,England,Online,2025-03-08,OOC,2025-10-03,single,21.0,7,active,,,upgrade,0.021,13,1-2yr,2025-11-14,,false
SKY-00618,Sky Mobile,England,Online,2025-09-03,in-contract,2027-02-25,single,17.89,10,churned,2025-11-27,price,none,0.61,2,0-6m,2025-10-15,43,false
SKY-00619,NOW TV,England,Online,2025-12-19,rolling-monthly,,triple,7.23,10,active,,,none,0.039,4,0-6m,2025-10-20,,false
SKY-00620,Sky Broadband,England,Telesales,2024-06-09,in-contract,2025-12-01,single,41.37,6,active,,,none,0.097,22,1-2yr,2026-02-09,,false
SKY-00621,Sky Mobile,England,Retail,2024-07-27,in-contract,2025-07-22,single,31.03,6,churned,2025-08-27,found_better_deal,none,0.631,13,1-2yr,2025-05-31,88,false
SKY-00622,Sky Glass/Sky Q,England,Online,2025-12-09,in-contract,2027-06-02,double,50.04,7,active,,,none,0.236,4,0-6m,2026-02-12,,false
SKY-00623,Sky Mobile,England,Telesales,2024-03-30,OOC,2025-04-06,single,19.88,10,active,,,none,0.157,25,2-5yr,2026-01-07,,false
SKY-00624,NOW TV,England,Online,2025-06-16,OOC,2025-06-05,single,6.43,8,active,,,none,0.011,10,6-12m,2026-01-24,,false
SKY-00625,Sky Mobile,England,Direct,2024-07-30,in-contract,2025-07-25,single,26.74,8,churned,2025-07-26,financial_hardship,none,0.953,12,1-2yr,2025-05-13,74,true
SKY-00626,NOW TV,Scotland,Retail,2025-03-31,rolling-monthly,,single,8.16,9,churned,2025-11-24,financial_hardship,none,0.88,8,6-12m,2025-08-30,86,false
SKY-00627,Sky Mobile,England,Direct,2024-01-21,OOC,2026-01-31,double,44.41,3,churned,2025-12-11,found_better_deal,none,0.979,23,1-2yr,2025-10-16,56,false
SKY-00628,Sky Glass/Sky Q,England,Partner,2025-04-06,OOC,2025-05-06,single,50.43,7,active,,,none,0.212,12,1-2yr,2026-03-11,,false
SKY-00629,Sky Cinema,England,Online,2025-12-22,OOC,2026-03-02,triple,21.1,9,active,,,none,0.259,4,0-6m,2026-03-01,,false
SKY-00630,Sky Glass/Sky Q,England,Telesales,2024-01-02,in-contract,2024-12-27,single,43.8,8,active,,,upgrade,0.423,27,2-5yr,2025-10-19,,false
SKY-00631,Sky Cinema,England,Partner,2024-05-02,OOC,2025-11-02,double,20.31,1,churned,2025-12-09,price,none,0.923,19,1-2yr,2025-11-09,30,false
SKY-00632,Sky Glass/Sky Q,England,Direct,2024-12-30,in-contract,2025-12-25,single,65.32,2,active,,,none,0.168,16,1-2yr,2026-01-15,,false
SKY-00633,Sky Protect,England,Online,2024-09-28,rolling-monthly,,double,22.37,5,churned,2025-05-18,found_better_deal,none,0.856,8,6-12m,2025-04-26,22,false
SKY-00634,Sky Glass/Sky Q,Wales,Online,2024-02-05,in-contract,2025-07-29,double,51.13,10,active,,,none,0.01,26,2-5yr,2026-02-23,,false
SKY-00635,Sky Protect,England,Online,2024-05-14,in-contract,2025-05-09,single,14.75,5,active,,,none,0.337,23,1-2yr,2025-12-19,,false
SKY-00636,Sky Protect,England,Direct,2025-07-02,rolling-monthly,,single,17.45,10,churned,2026-01-17,price,none,0.751,6,6-12m,2026-01-13,4,false
SKY-00637,Sky Sports,England,Telesales,2025-11-04,OOC,2025-06-05,single,18.39,7,churned,2026-02-13,financial_hardship,none,0.869,3,0-6m,2025-12-07,68,false
SKY-00638,Sky Protect,England,Retail,2024-07-25,in-contract,2026-07-15,double,25.5,10,churned,2025-11-01,price,none,0.778,16,1-2yr,2025-09-30,32,false
SKY-00639,Sky Protect,England,Direct,2025-02-16,in-contract,2027-02-06,single,8.08,8,active,,,none,0.375,14,1-2yr,2026-01-05,,false
SKY-00640,Sky Mobile,England,Retail,2024-03-25,rolling-monthly,,triple,40.86,8,churned,2025-09-12,price,none,0.886,18,1-2yr,2025-08-07,36,false
SKY-00641,Sky Cinema,England,Telesales,2025-01-19,rolling-monthly,,double,14.37,9,active,,,none,0.373,15,1-2yr,2026-01-08,,false
SKY-00642,Sky Broadband,England,Direct,2025-01-02,OOC,2025-09-03,single,53.53,6,churned,2025-02-10,price,none,0.823,1,0-6m,2024-11-30,72,false
SKY-00643,Sky Broadband,England,Online,2025-07-16,in-contract,2027-01-07,triple,57.01,10,active,,,none,0.239,9,6-12m,2026-02-16,,false
SKY-00644,Sky Broadband,NI,Online,2025-10-04,in-contract,2027-03-28,single,25.88,10,churned,2025-12-24,found_better_deal,none,0.881,2,0-6m,2025-11-25,29,false
SKY-00645,Sky Protect,England,Direct,2024-09-21,in-contract,2026-09-11,single,22.88,9,active,,,none,0.005,19,1-2yr,2026-01-02,,false
SKY-00646,NOW TV,England,Partner,2024-05-13,rolling-monthly,,single,14.27,10,active,,,none,0.011,23,1-2yr,2025-10-19,,false
SKY-00647,Sky Protect,England,Online,2025-11-17,OOC,2025-12-02,single,9.37,5,active,,,none,0.151,5,0-6m,2026-02-15,,false
SKY-00648,NOW TV,England,Telesales,2025-08-23,rolling-monthly,,single,14.93,8,churned,2025-09-28,price,none,0.594,1,0-6m,2025-09-22,6,false
SKY-00649,Sky Broadband,England,Retail,2025-01-14,in-contract,2027-01-04,double,31.59,9,active,,,none,0.055,15,1-2yr,2026-03-03,,false
SKY-00650,Sky Broadband,England,Direct,2024-04-11,OOC,2025-05-06,double,30.33,10,active,,,none,0.48,24,2-5yr,2025-11-02,,false
SKY-00651,NOW TV,NI,Online,2025-05-17,rolling-monthly,,single,9.85,10,churned,2025-05-23,financial_hardship,none,0.597,0,0-6m,2025-05-22,1,false
SKY-00652,Sky Broadband,England,Telesales,2025-11-20,OOC,2025-10-03,single,54.11,1,active,,,none,0.134,5,0-6m,2026-03-01,,false
SKY-00653,Sky Cinema,England,Direct,2025-01-28,OOC,2025-07-05,single,14.56,8,churned,2026-02-16,not_using,none,0.646,13,1-2yr,2025-12-31,47,false
SKY-00654,Sky Glass/Sky Q,NI,Partner,2025-10-26,in-contract,2027-04-19,triple,53.64,10,active,,,none,0.176,6,6-12m,2026-02-02,,false
SKY-00655,Sky Glass/Sky Q,England,Telesales,2024-03-13,in-contract,2026-03-03,single,67.3,9,active,,,none,0.15,25,2-5yr,2025-12-11,,false
SKY-00656,Sky Protect,England,Partner,2024-10-13,in-contract,2026-04-06,single,8.62,2,active,,,none,0.381,18,1-2yr,2025-12-07,,false
SKY-00657,Sky Broadband,England,Retail,2024-02-16,in-contract,2025-08-09,single,29.16,9,active,,,upgrade,0.547,26,2-5yr,2025-10-31,,false
SKY-00658,Sky Cinema,England,Online,2024-09-17,in-contract,2025-09-12,double,21.42,6,active,,,none,0.096,19,1-2yr,2026-03-30,,false
SKY-00659,Sky Broadband,England,Retail,2024-07-10,in-contract,2025-07-05,double,63.08,10,active,,,none,0.162,21,1-2yr,2025-11-08,,false
SKY-00660,Sky Glass/Sky Q,England,Direct,2024-11-28,in-contract,2025-11-23,triple,77.52,9,active,,,none,0.111,17,1-2yr,2025-10-23,,false
SKY-00661,Sky Sports,England,Telesales,2024-01-01,in-contract,2025-12-21,single,27.79,8,active,,,none,0.306,27,2-5yr,2026-02-19,,false
SKY-00662,Sky Mobile,Scotland,Telesales,2024-06-16,OOC,2026-03-02,double,18.17,9,active,,,none,0.236,22,1-2yr,2026-01-21,,false
SKY-00663,Sky Cinema,England,Direct,2025-06-04,OOC,2025-11-02,single,18.97,5,churned,2025-06-23,found_better_deal,none,0.747,0,0-6m,2025-05-24,30,false
SKY-00664,Sky Glass/Sky Q,England,Telesales,2025-11-06,OOC,2025-10-03,triple,59.57,5,active,,,none,0.099,5,0-6m,2025-11-04,,false
SKY-00665,NOW TV,England,Online,2024-02-20,rolling-monthly,,single,14.17,8,churned,2024-02-27,moved,none,0.606,0,0-6m,2023-11-30,89,false
SKY-00666,NOW TV,England,Online,2024-04-05,rolling-monthly,,single,13.19,9,churned,2024-10-25,financial_hardship,none,0.767,6,6-12m,2024-08-30,56,false
SKY-00667,Sky Cinema,England,Retail,2024-07-22,rolling-monthly,,triple,22.85,9,active,,,none,0.165,21,1-2yr,2026-02-16,,false
SKY-00668,Sky Broadband,Scotland,Online,2024-04-18,in-contract,2025-10-10,double,60.38,9,active,,,upgrade,0.488,24,2-5yr,2026-03-15,,false
SKY-00669,Sky Cinema,England,Direct,2024-01-20,OOC,2026-03-02,double,12.47,6,churned,2024-09-02,found_better_deal,none,0.559,8,6-12m,2024-06-26,68,false
SKY-00670,Sky Broadband,England,Direct,2024-11-24,in-contract,2026-05-18,single,36.24,8,active,,,downgrade,0.258,17,1-2yr,2025-10-25,,false
SKY-00671,Sky Mobile,England,Online,2025-03-21,in-contract,2026-03-16,double,30.67,6,active,,,none,0.37,13,1-2yr,2025-10-25,,false
SKY-00672,Sky Sports,England,Online,2025-12-15,in-contract,2026-12-10,single,20.63,7,active,,,none,0.095,4,0-6m,2025-12-23,,false
SKY-00673,Sky Sports,England,Telesales,2024-01-12,in-contract,2025-07-05,double,25.81,6,churned,2024-10-11,price,none,0.935,9,6-12m,2024-07-22,81,false
SKY-00674,Sky Mobile,England,Retail,2024-06-27,in-contract,2026-06-17,single,24.64,9,churned,2024-06-27,found_better_deal,none,0.647,0,0-6m,2024-04-19,69,false
SKY-00675,Sky Glass/Sky Q,England,Telesales,2024-11-08,in-contract,2026-10-29,double,74.15,7,active,,,none,0.44,17,1-2yr,2025-10-05,,false
SKY-00676,Sky Broadband,England,Online,2025-06-13,in-contract,2026-06-08,double,51.16,10,active,,,none,0.173,10,6-12m,2026-03-02,,false
SKY-00677,Sky Sports,Wales,Online,2024-07-06,in-contract,2025-12-28,triple,33.42,10,active,,,none,0.394,21,1-2yr,2026-03-25,,false
SKY-00678,Sky Cinema,England,Online,2024-03-03,OOC,2026-01-01,double,22.56,10,churned,2024-03-09,not_using,none,0.805,0,0-6m,2024-02-15,23,false
SKY-00679,Sky Protect,England,Retail,2024-03-23,OOC,2025-08-04,single,10.08,9,active,,,downgrade,0.17,25,2-5yr,2026-01-29,,false
SKY-00680,Sky Protect,England,Online,2025-12-11,OOC,2025-08-04,double,11.38,8,churned,2026-01-21,found_better_deal,none,0.832,1,0-6m,2025-10-28,85,false
SKY-00681,Sky Broadband,England,Online,2025-10-22,in-contract,2026-10-17,single,44.51,6,active,,,none,0.002,6,6-12m,2026-03-19,,false
SKY-00682,Sky Sports,NI,Telesales,2024-11-01,in-contract,2025-10-27,single,24.16,9,active,,,none,0.272,17,1-2yr,2025-12-24,,false
SKY-00683,Sky Protect,England,Direct,2025-02-19,in-contract,2026-02-14,double,17.85,10,active,,,downgrade,0.104,14,1-2yr,2025-11-03,,false
SKY-00684,Sky Glass/Sky Q,Wales,Online,2024-08-16,in-contract,2025-08-11,single,57.05,6,active,,,none,0.299,20,1-2yr,2025-12-20,,false
SKY-00685,Sky Cinema,England,Online,2024-05-10,in-contract,2025-05-05,single,18.07,9,active,,,none,0.18,23,1-2yr,2025-11-26,,false
SKY-00686,Sky Cinema,England,Telesales,2025-03-20,in-contract,2026-03-15,single,15.25,1,active,,,none,0.046,13,1-2yr,2025-10-14,,false
SKY-00687,Sky Broadband,Scotland,Retail,2025-07-31,in-contract,2027-01-22,single,31.12,10,active,,,none,0.523,9,6-12m,2026-01-07,,false
SKY-00688,Sky Sports,Wales,Direct,2024-02-26,in-contract,2025-02-20,single,20.79,9,churned,2025-11-08,not_using,none,0.685,21,1-2yr,2025-10-06,33,false
SKY-00689,Sky Glass/Sky Q,England,Online,2024-03-15,OOC,2025-05-06,double,79.37,3,churned,2024-03-22,found_better_deal,none,0.833,0,0-6m,2024-03-12,10,false
SKY-00690,Sky Cinema,NI,Online,2024-08-19,in-contract,2026-08-09,double,13.56,1,churned,2025-09-24,not_using,none,0.733,13,1-2yr,2025-09-07,17,false
SKY-00691,Sky Protect,England,Partner,2024-01-06,OOC,2025-09-03,single,21.22,9,churned,2025-02-12,found_better_deal,none,0.585,13,1-2yr,2025-01-30,13,false
SKY-00692,Sky Mobile,Scotland,Telesales,2024-10-04,OOC,2025-05-06,single,33.07,4,churned,2025-01-10,price,none,0.658,3,0-6m,2025-01-08,2,false
SKY-00693,NOW TV,England,Retail,2024-04-30,rolling-monthly,,triple,19.42,6,churned,2025-06-13,found_better_deal,none,0.818,14,1-2yr,2025-04-30,44,false
SKY-00694,Sky Glass/Sky Q,NI,Telesales,2025-12-09,in-contract,2027-11-29,single,43.15,6,active,,,none,0.151,4,0-6m,2026-03-22,,false
SKY-00695,Sky Sports,England,Direct,2025-05-09,rolling-monthly,,single,20.02,10,active,,,none,0.205,11,6-12m,2025-12-20,,false
SKY-00696,Sky Broadband,England,Online,2025-08-31,OOC,2025-11-02,triple,63.65,9,active,,,none,0.137,8,6-12m,2025-10-10,,false
SKY-00697,NOW TV,England,Retail,2024-07-20,OOC,2025-11-02,single,6.86,9,active,,,upgrade,0.147,21,1-2yr,2025-12-21,,false
SKY-00698,Sky Broadband,England,Online,2024-02-15,in-contract,2026-02-04,triple,35.92,9,active,,,none,0.123,26,2-5yr,2025-10-31,,false
SKY-00699,Sky Cinema,England,Telesales,2024-08-04,in-contract,2026-01-26,double,12.39,8,churned,2025-08-15,not_using,downgrade,0.618,12,1-2yr,2025-06-22,54,false
